TransactionID,Date,Product_Name,Category,Supplier,Units_Ordered,Units_Received,Units_Sold,Stock_On_Hand,Lead_Time_Days,Stockout_Flag,Region
SCL03465,20/04/2023,Pampers Size 4,Baby,Brookside Dairy,189,183,33,170,12,No,Eastleigh
SCL03466,20/07/2023,Eggs Tray 30,Eggs,Pembe Flour,458,428,268,183,5,No,Ngong Road
SCL03467,21/03/2023,Eggs Tray 30,Eggs,Chandaria Industries,275,248,84,239,11,No,Mombasa Road
SCL03468,08/04/2023,Bread 400g,Bakery,Brookside Dairy,165,141,55,136,15,No,Westlands
SCL03469,13/07/2024,Chicken 1kg,Meat,Unga Group,187,187,100,115,17,No,Eastleigh
SCL03470,20/01/2023,Unga Jogoo 2kg,Flour,Bidco Africa,114,108,96,21,13,Yes,Mombasa Road
SCL03471,17/11/2023,Cooking Oil 2L,Oil,KFC Supply,438,377,211,192,9,No,Eastleigh
SCL03472,09/12/2024,Brookside Milk 500ml,Dairy,KFC Supply,149,148,81,69,2,No,Ngong Road
SCL03473,09/04/2024,Cooking Oil 2L,Oil,Export Trading Group,281,279,262,40,16,No,Karen
SCL03474,01/05/2023,Unga Jogoo 2kg,Flour,KFC Supply,363,312,82,308,11,No,Eastleigh
SCL03475,21/02/2023,Sugar 2kg,Grocery,Twiga Foods,230,216,215,72,18,No,Mombasa Road
SCL03476,29/07/2023,Colgate 100g,Personal Care,Bidco Africa,170,157,140,73,11,No,Eastleigh
SCL03477,11/09/2023,Bread 400g,Bakery,Bidco Africa,371,360,247,171,4,No,Eastleigh
SCL03478,16/08/2024,Rice 2kg,Grain,Unga Group,159,152,54,106,3,No,Ngong Road
SCL03479,18/12/2024,Tomatoes 1kg,Produce,Brookside Dairy,128,117,57,137,6,No,Thika Road
SCL03480,15/05/2023,Potatoes 2kg,Produce,Pembe Flour,414,411,241,266,15,No,Karen
SCL03481,28/06/2023,Eggs Tray 30,Eggs,KFC Supply,292,265,73,283,20,No,Westlands
SCL03482,25/07/2024,Unga Jogoo 2kg,Flour,Pembe Flour,384,331,320,21,12,Yes,Ngong Road
SCL03483,18/01/2023,Sugar 2kg,Grocery,Pembe Flour,341,332,314,59,2,No,Eastleigh
SCL03484,09/10/2023,Cooking Oil 2L,Oil,KWAL,354,315,304,73,18,No,Mombasa Road
SCL03485,02/12/2023,Potatoes 2kg,Produce,Export Trading Group,387,367,214,160,10,No,Kiambu
SCL03486,16/08/2024,Potatoes 2kg,Produce,Export Trading Group,494,457,104,427,2,No,Thika Road
SCL03487,22/01/2023,Omo 1kg,Detergent,Brookside Dairy,189,167,34,177,10,No,Mombasa Road
SCL03488,20/06/2023,Chicken 1kg,Meat,Pembe Flour,226,225,50,219,19,No,Ngong Road
SCL03489,20/10/2024,Eggs Tray 30,Eggs,Twiga Foods,109,104,57,104,15,No,Mombasa Road
SCL03490,18/08/2023,Eggs Tray 30,Eggs,KWAL,216,195,57,141,18,No,Eastleigh
SCL03491,11/07/2023,Cooking Oil 2L,Oil,KFC Supply,446,396,259,192,14,No,Eastleigh
SCL03492,20/04/2024,Rice 2kg,Grain,Pembe Flour,280,271,228,72,2,No,Kiambu
SCL03493,17/04/2024,Omo 1kg,Detergent,KFC Supply,52,49,35,78,3,No,Eastleigh
SCL03494,10/05/2023,Ketepa Tea 100bags,Tea,Twiga Foods,332,332,100,252,2,No,Eastleigh
SCL03495,15/07/2023,Unga Jogoo 2kg,Flour,Unga Group,477,419,236,272,17,No,Westlands
SCL03496,07/04/2023,Chicken 1kg,Meat,Unga Group,50,50,50,43,16,No,Thika Road
SCL03497,16/03/2023,Sugar 2kg,Grocery,Chandaria Industries,60,54,30,80,18,No,Thika Road
SCL03498,13/06/2024,Pampers Size 4,Baby,Bakeries Ltd,340,294,244,111,20,No,Westlands
SCL03499,08/02/2023,Pampers Size 4,Baby,Pembe Flour,87,78,57,60,2,No,Ngong Road
SCL03500,14/10/2023,Pampers Size 4,Baby,Pembe Flour,166,165,115,103,7,No,Westlands
SCL03501,19/10/2024,Ketepa Tea 100bags,Tea,Twiga Foods,57,49,48,79,19,No,Westlands
SCL03502,26/04/2024,Cooking Oil 2L,Oil,Unga Group,112,104,89,86,7,No,Kiambu
SCL03503,15/09/2024,Bread 400g,Bakery,Brookside Dairy,206,204,130,139,12,No,Eastleigh
SCL03504,21/09/2024,Colgate 100g,Personal Care,Bidco Africa,438,379,140,269,12,No,Ngong Road
SCL03505,25/01/2023,Rice 2kg,Grain,KWAL,439,392,265,145,8,No,Eastleigh
SCL03506,12/11/2024,Omo 1kg,Detergent,KFC Supply,493,421,410,88,9,No,Karen
SCL03507,20/05/2023,Chicken 1kg,Meat,Brookside Dairy,383,336,202,193,14,No,Karen
SCL03508,27/05/2023,Ketepa Tea 100bags,Tea,KWAL,160,145,50,181,17,No,Eastleigh
SCL03509,28/09/2023,Unga Jogoo 2kg,Flour,Unga Group,410,396,65,363,15,No,Thika Road
SCL03510,03/01/2024,Potatoes 2kg,Produce,Bakeries Ltd,239,211,192,20,7,Yes,Westlands
SCL03511,11/11/2023,Rice 2kg,Grain,Twiga Foods,301,264,220,79,21,No,Mombasa Road
SCL03512,23/06/2024,Chicken 1kg,Meat,KFC Supply,474,458,126,336,18,No,Ngong Road
SCL03513,19/12/2023,Eggs Tray 30,Eggs,KFC Supply,489,438,361,124,5,No,Karen
SCL03514,08/11/2024,Colgate 100g,Personal Care,Bakeries Ltd,56,54,37,60,10,No,Ngong Road
SCL03515,19/03/2023,Colgate 100g,Personal Care,KWAL,322,283,120,197,3,No,Eastleigh
SCL03516,16/12/2023,Sugar 2kg,Grocery,Chandaria Industries,489,489,303,251,17,No,Mombasa Road
SCL03517,23/04/2023,Sugar 2kg,Grocery,KFC Supply,70,64,62,13,11,Yes,Ngong Road
SCL03518,18/05/2024,Brookside Milk 500ml,Dairy,KWAL,430,428,31,429,19,No,Karen
SCL03519,23/06/2023,Bread 400g,Bakery,KFC Supply,355,318,34,365,15,No,Eastleigh
SCL03520,19/03/2023,Unga Jogoo 2kg,Flour,Unga Group,171,152,126,63,10,No,Kiambu
SCL03521,19/07/2023,Rice 2kg,Grain,Bidco Africa,332,304,279,116,10,No,Karen
SCL03522,24/07/2023,Unga Jogoo 2kg,Flour,Export Trading Group,222,214,93,128,3,No,Mombasa Road
SCL03523,18/06/2024,Cooking Oil 2L,Oil,KWAL,391,345,179,222,3,No,Eastleigh
SCL03524,10/12/2024,Bread 400g,Bakery,Unga Group,331,331,111,294,19,No,Westlands
SCL03525,26/01/2023,Eggs Tray 30,Eggs,Chandaria Industries,187,165,138,124,5,No,Westlands
SCL03526,26/10/2024,Rice 2kg,Grain,KWAL,138,128,51,145,18,No,Kiambu
SCL03527,24/02/2023,Tomatoes 1kg,Produce,Chandaria Industries,373,322,91,275,9,No,Mombasa Road
SCL03528,01/07/2023,Pampers Size 4,Baby,Brookside Dairy,358,330,30,333,9,No,Karen
SCL03529,28/08/2024,Potatoes 2kg,Produce,Twiga Foods,157,147,50,191,7,No,Thika Road
SCL03530,19/11/2024,Rice 2kg,Grain,Pembe Flour,380,343,35,368,10,No,Mombasa Road
SCL03531,09/07/2023,Eggs Tray 30,Eggs,KWAL,383,382,208,240,17,No,Mombasa Road
SCL03532,11/08/2023,Ketepa Tea 100bags,Tea,Twiga Foods,458,442,155,340,3,No,Mombasa Road
SCL03533,06/04/2023,Tomatoes 1kg,Produce,Unga Group,447,406,135,274,3,No,Mombasa Road
SCL03534,07/04/2024,Unga Jogoo 2kg,Flour,KFC Supply,154,131,96,38,12,No,Karen
SCL03535,28/09/2023,Cooking Oil 2L,Oil,Brookside Dairy,282,260,200,133,10,No,Kiambu
SCL03536,11/03/2023,Colgate 100g,Personal Care,KWAL,354,346,138,247,16,No,Ngong Road
SCL03537,03/12/2023,Chicken 1kg,Meat,Brookside Dairy,445,426,228,224,5,No,Eastleigh
SCL03538,02/10/2023,Chicken 1kg,Meat,KFC Supply,357,333,266,95,21,No,Ngong Road
SCL03539,05/06/2023,Tomatoes 1kg,Produce,KFC Supply,135,116,69,69,6,No,Thika Road
SCL03540,25/09/2023,Ketepa Tea 100bags,Tea,Export Trading Group,230,217,173,86,2,No,Kiambu
SCL03541,24/11/2023,Indomie Noodles,Noodles,Twiga Foods,178,152,47,198,5,No,Thika Road
SCL03542,05/09/2024,Unga Jogoo 2kg,Flour,Bidco Africa,440,405,143,324,6,No,Karen
SCL03543,29/01/2023,Chicken 1kg,Meat,Chandaria Industries,449,393,188,272,12,No,Westlands
SCL03544,03/03/2023,Pampers Size 4,Baby,Twiga Foods,182,162,76,158,18,No,Kiambu
SCL03545,06/05/2023,Potatoes 2kg,Produce,Chandaria Industries,346,297,136,241,21,No,Karen
SCL03546,10/04/2023,Ketepa Tea 100bags,Tea,Bidco Africa,327,303,67,274,7,No,Westlands
SCL03547,11/10/2024,Bread 400g,Bakery,Export Trading Group,160,148,45,182,2,No,Ngong Road
SCL03548,11/06/2024,Tomatoes 1kg,Produce,Brookside Dairy,459,440,169,312,9,No,Kiambu
SCL03549,07/06/2024,Unga Jogoo 2kg,Flour,Bidco Africa,313,292,242,96,6,No,Mombasa Road
SCL03550,15/01/2023,Colgate 100g,Personal Care,Unga Group,171,170,152,94,7,No,Mombasa Road
SCL03551,14/05/2023,Unga Jogoo 2kg,Flour,Export Trading Group,462,421,111,388,5,No,Eastleigh
SCL03552,27/09/2023,Brookside Milk 500ml,Dairy,Brookside Dairy,137,134,58,156,5,No,Thika Road
SCL03553,04/02/2024,Tomatoes 1kg,Produce,Pembe Flour,444,414,157,324,7,No,Kiambu
SCL03554,31/03/2023,Unga Jogoo 2kg,Flour,KFC Supply,474,454,400,108,21,No,Ngong Road
SCL03555,04/11/2023,Sugar 2kg,Grocery,KWAL,460,397,298,162,20,No,Karen
SCL03556,27/06/2023,Pampers Size 4,Baby,Bakeries Ltd,286,262,240,30,12,No,Mombasa Road
SCL03557,07/07/2024,Rice 2kg,Grain,Export Trading Group,402,396,298,151,14,No,Ngong Road
SCL03558,20/10/2023,Potatoes 2kg,Produce,Chandaria Industries,74,66,31,91,8,No,Karen
SCL03559,21/07/2024,Ketepa Tea 100bags,Tea,Chandaria Industries,281,240,47,202,17,No,Eastleigh
SCL03560,30/05/2024,Eggs Tray 30,Eggs,Export Trading Group,102,95,40,58,3,No,Ngong Road
SCL03561,02/12/2023,Ketepa Tea 100bags,Tea,Twiga Foods,350,338,332,49,16,No,Eastleigh
SCL03562,25/01/2024,Cooking Oil 2L,Oil,Bidco Africa,409,394,291,183,14,No,Mombasa Road
SCL03563,14/12/2024,Chicken 1kg,Meat,Export Trading Group,140,128,79,113,11,No,Kiambu
SCL03564,02/11/2024,Cooking Oil 2L,Oil,Export Trading Group,129,115,37,101,7,No,Karen
SCL03565,03/09/2023,Ketepa Tea 100bags,Tea,KWAL,404,404,269,176,3,No,Westlands
SCL03566,05/03/2024,Omo 1kg,Detergent,Bidco Africa,489,485,122,370,19,No,Ngong Road
SCL03567,21/08/2024,Tomatoes 1kg,Produce,Chandaria Industries,99,99,99,45,15,No,Karen
SCL03568,18/06/2023,Bread 400g,Bakery,Twiga Foods,284,268,133,171,13,No,Kiambu
SCL03569,30/07/2024,Bread 400g,Bakery,Pembe Flour,250,242,174,126,9,No,Ngong Road
SCL03570,06/01/2024,Rice 2kg,Grain,Unga Group,79,69,37,82,2,No,Kiambu
SCL03571,25/05/2024,Brookside Milk 500ml,Dairy,Pembe Flour,200,191,43,246,14,No,Westlands
SCL03572,09/05/2023,Eggs Tray 30,Eggs,KWAL,329,297,62,330,7,No,Kiambu
SCL03573,29/02/2024,Colgate 100g,Personal Care,Pembe Flour,417,367,291,167,18,No,Karen
SCL03574,08/11/2023,Cooking Oil 2L,Oil,Unga Group,386,355,254,184,5,No,Thika Road
SCL03575,01/01/2024,Sugar 2kg,Grocery,KWAL,419,403,140,320,15,No,Kiambu
SCL03576,11/10/2024,Unga Jogoo 2kg,Flour,KWAL,286,265,234,83,19,No,Kiambu
SCL03577,03/09/2024,Eggs Tray 30,Eggs,Bakeries Ltd,357,315,59,303,14,No,Kiambu
SCL03578,28/09/2024,Colgate 100g,Personal Care,Twiga Foods,306,269,123,183,16,No,Thika Road
SCL03579,31/07/2024,Chicken 1kg,Meat,Unga Group,179,175,72,161,4,No,Westlands
SCL03580,07/02/2024,Cooking Oil 2L,Oil,KFC Supply,251,222,76,188,8,No,Kiambu
SCL03581,29/11/2023,Tomatoes 1kg,Produce,Brookside Dairy,149,140,44,180,21,No,Karen
SCL03582,11/11/2023,Eggs Tray 30,Eggs,Chandaria Industries,377,322,118,280,6,No,Ngong Road
SCL03583,13/08/2024,Colgate 100g,Personal Care,KFC Supply,111,105,99,69,9,No,Thika Road
SCL03584,31/03/2024,Ketepa Tea 100bags,Tea,KFC Supply,494,450,158,303,11,No,Karen
SCL03585,23/11/2024,Tomatoes 1kg,Produce,Unga Group,347,339,115,280,19,No,Westlands
SCL03586,02/05/2023,Indomie Noodles,Noodles,Bakeries Ltd,307,267,119,179,17,No,Ngong Road
SCL03587,07/08/2023,Indomie Noodles,Noodles,Pembe Flour,54,53,35,34,19,No,Kiambu
SCL03588,22/06/2023,Potatoes 2kg,Produce,Unga Group,120,111,82,52,14,No,Eastleigh
SCL03589,17/11/2024,Colgate 100g,Personal Care,Export Trading Group,292,284,275,104,8,No,Thika Road
SCL03590,23/05/2024,Brookside Milk 500ml,Dairy,Bidco Africa,451,425,200,250,17,No,Karen
SCL03591,24/01/2024,Unga Jogoo 2kg,Flour,Brookside Dairy,112,104,59,125,9,No,Mombasa Road
SCL03592,19/08/2023,Potatoes 2kg,Produce,KWAL,469,406,62,354,9,No,Eastleigh
SCL03593,17/09/2023,Tomatoes 1kg,Produce,Twiga Foods,171,151,64,140,2,No,Karen
SCL03594,19/04/2023,Pampers Size 4,Baby,Export Trading Group,472,462,340,210,21,No,Eastleigh
SCL03595,01/04/2024,Brookside Milk 500ml,Dairy,KWAL,120,109,81,110,7,No,Mombasa Road
SCL03596,08/07/2024,Tomatoes 1kg,Produce,KWAL,457,410,325,91,13,No,Westlands
SCL03597,20/08/2023,Rice 2kg,Grain,Export Trading Group,258,237,215,69,20,No,Eastleigh
SCL03598,02/01/2024,Unga Jogoo 2kg,Flour,Export Trading Group,302,260,60,299,11,No,Westlands
SCL03599,13/04/2023,Tomatoes 1kg,Produce,Chandaria Industries,145,135,56,153,4,No,Ngong Road
SCL03600,02/11/2024,Eggs Tray 30,Eggs,Bidco Africa,335,296,293,39,19,No,Eastleigh
SCL03601,13/08/2024,Indomie Noodles,Noodles,Brookside Dairy,382,375,174,292,6,No,Eastleigh
SCL03602,18/04/2023,Colgate 100g,Personal Care,KFC Supply,105,98,69,119,16,No,Karen
SCL03603,03/03/2024,Eggs Tray 30,Eggs,Bidco Africa,238,223,191,80,4,No,Ngong Road
SCL03604,10/09/2024,Rice 2kg,Grain,KWAL,199,188,170,97,3,No,Kiambu
SCL03605,05/04/2024,Sugar 2kg,Grocery,Chandaria Industries,487,477,223,263,14,No,Karen
SCL03606,24/09/2024,Unga Jogoo 2kg,Flour,Unga Group,114,101,32,146,9,No,Mombasa Road
SCL03607,25/10/2023,Chicken 1kg,Meat,Bidco Africa,320,314,32,324,3,No,Ngong Road
SCL03608,19/10/2024,Eggs Tray 30,Eggs,Bakeries Ltd,173,160,53,155,17,No,Kiambu
SCL03609,05/02/2023,Cooking Oil 2L,Oil,Chandaria Industries,346,303,180,155,7,No,Thika Road
SCL03610,21/07/2023,Colgate 100g,Personal Care,Export Trading Group,383,337,265,76,15,No,Mombasa Road
SCL03611,04/12/2024,Sugar 2kg,Grocery,Bakeries Ltd,354,336,45,346,14,No,Westlands
SCL03612,21/02/2023,Chicken 1kg,Meat,Chandaria Industries,83,72,50,98,6,No,Mombasa Road
SCL03613,16/05/2023,Chicken 1kg,Meat,Export Trading Group,456,415,306,206,6,No,Ngong Road
SCL03614,11/05/2023,Tomatoes 1kg,Produce,Pembe Flour,71,68,35,85,9,No,Thika Road
SCL03615,06/02/2023,Potatoes 2kg,Produce,Bidco Africa,230,218,217,19,16,Yes,Eastleigh
SCL03616,25/12/2023,Cooking Oil 2L,Oil,Brookside Dairy,334,285,218,81,10,No,Eastleigh
SCL03617,02/04/2023,Potatoes 2kg,Produce,Bakeries Ltd,183,174,155,108,2,No,Karen
SCL03618,02/03/2023,Indomie Noodles,Noodles,KWAL,58,52,49,49,15,No,Eastleigh
SCL03619,17/07/2023,Unga Jogoo 2kg,Flour,Chandaria Industries,494,436,219,264,5,No,Kiambu
SCL03620,01/12/2024,Rice 2kg,Grain,Brookside Dairy,64,61,47,46,14,No,Karen
SCL03621,13/07/2024,Rice 2kg,Grain,Unga Group,214,210,185,117,20,No,Thika Road
SCL03622,19/01/2024,Sugar 2kg,Grocery,Bidco Africa,150,149,83,73,13,No,Mombasa Road
SCL03623,08/05/2024,Bread 400g,Bakery,KWAL,356,336,267,105,21,No,Kiambu
SCL03624,16/03/2024,Omo 1kg,Detergent,Twiga Foods,190,188,36,206,12,No,Karen
SCL03625,17/07/2023,Chicken 1kg,Meat,Pembe Flour,301,259,89,209,8,No,Eastleigh
SCL03626,11/08/2023,Tomatoes 1kg,Produce,Bidco Africa,335,288,47,319,19,No,Ngong Road
SCL03627,16/06/2024,Cooking Oil 2L,Oil,Chandaria Industries,248,226,153,124,20,No,Mombasa Road
SCL03628,11/03/2024,Colgate 100g,Personal Care,Pembe Flour,305,301,176,168,2,No,Westlands
SCL03629,26/09/2023,Bread 400g,Bakery,Brookside Dairy,360,319,242,94,20,No,Kiambu
SCL03630,12/03/2023,Cooking Oil 2L,Oil,Twiga Foods,68,63,42,69,18,No,Mombasa Road
SCL03631,08/02/2024,Rice 2kg,Grain,Twiga Foods,487,451,280,218,4,No,Kiambu
SCL03632,28/03/2024,Ketepa Tea 100bags,Tea,Export Trading Group,343,317,288,103,7,No,Westlands
SCL03633,19/09/2023,Ketepa Tea 100bags,Tea,Brookside Dairy,239,205,199,101,15,No,Thika Road
SCL03634,26/03/2024,Omo 1kg,Detergent,Brookside Dairy,141,128,80,99,11,No,Ngong Road
SCL03635,25/08/2023,Brookside Milk 500ml,Dairy,Unga Group,276,239,114,182,17,No,Ngong Road
SCL03636,29/07/2024,Potatoes 2kg,Produce,Chandaria Industries,384,362,105,317,12,No,Eastleigh
SCL03637,20/01/2024,Chicken 1kg,Meat,Bakeries Ltd,297,258,125,150,14,No,Ngong Road
SCL03638,23/11/2024,Bread 400g,Bakery,Export Trading Group,201,175,110,102,21,No,Mombasa Road
SCL03639,12/10/2024,Rice 2kg,Grain,Twiga Foods,424,412,104,400,3,No,Westlands
SCL03640,21/03/2024,Eggs Tray 30,Eggs,Bakeries Ltd,456,428,101,385,11,No,Ngong Road
SCL03641,20/10/2023,Colgate 100g,Personal Care,Brookside Dairy,50,50,32,23,8,Yes,Kiambu
SCL03642,31/05/2023,Brookside Milk 500ml,Dairy,Bidco Africa,450,392,255,187,14,No,Westlands
SCL03643,23/08/2024,Omo 1kg,Detergent,Brookside Dairy,168,159,32,218,10,No,Kiambu
SCL03644,27/12/2023,Pampers Size 4,Baby,Chandaria Industries,191,183,71,209,2,No,Karen
SCL03645,26/02/2024,Pampers Size 4,Baby,Chandaria Industries,199,187,62,195,18,No,Karen
SCL03646,03/02/2023,Indomie Noodles,Noodles,KFC Supply,380,374,351,106,21,No,Ngong Road
SCL03647,22/01/2023,Colgate 100g,Personal Care,Brookside Dairy,340,310,298,78,3,No,Karen
SCL03648,01/12/2023,Tomatoes 1kg,Produce,Chandaria Industries,199,190,41,151,8,No,Mombasa Road
SCL03649,23/05/2023,Chicken 1kg,Meat,Twiga Foods,242,228,186,92,7,No,Ngong Road
SCL03650,24/11/2023,Rice 2kg,Grain,Export Trading Group,262,242,128,197,19,No,Eastleigh
SCL03651,14/07/2023,Cooking Oil 2L,Oil,Bidco Africa,157,148,50,176,2,No,Westlands
SCL03652,27/12/2023,Ketepa Tea 100bags,Tea,Twiga Foods,460,439,152,312,15,No,Kiambu
SCL03653,19/06/2023,Ketepa Tea 100bags,Tea,Pembe Flour,328,313,218,177,5,No,Mombasa Road
SCL03654,07/07/2023,Potatoes 2kg,Produce,Brookside Dairy,412,364,337,100,7,No,Mombasa Road
SCL03655,07/12/2024,Pampers Size 4,Baby,Bakeries Ltd,490,474,431,87,6,No,Thika Road
SCL03656,02/01/2024,Omo 1kg,Detergent,KWAL,199,196,137,62,15,No,Mombasa Road
SCL03657,30/09/2023,Potatoes 2kg,Produce,Unga Group,306,303,188,173,7,No,Eastleigh
SCL03658,26/10/2024,Omo 1kg,Detergent,KFC Supply,432,387,159,292,12,No,Karen
SCL03659,01/05/2023,Colgate 100g,Personal Care,Export Trading Group,296,252,35,246,12,No,Eastleigh
SCL03660,11/05/2024,Brookside Milk 500ml,Dairy,Chandaria Industries,437,437,278,232,8,No,Ngong Road
SCL03661,13/12/2023,Cooking Oil 2L,Oil,Bidco Africa,412,389,185,232,21,No,Kiambu
SCL03662,26/07/2024,Omo 1kg,Detergent,Unga Group,346,309,129,235,8,No,Karen
SCL03663,11/06/2023,Brookside Milk 500ml,Dairy,KWAL,245,225,133,118,17,No,Mombasa Road
SCL03664,23/03/2023,Unga Jogoo 2kg,Flour,Chandaria Industries,216,198,80,176,17,No,Ngong Road
SCL03665,15/07/2023,Unga Jogoo 2kg,Flour,Export Trading Group,388,371,202,176,6,No,Mombasa Road
SCL03666,10/10/2024,Indomie Noodles,Noodles,Twiga Foods,365,333,261,134,6,No,Mombasa Road
SCL03667,21/10/2024,Bread 400g,Bakery,Bakeries Ltd,133,115,72,61,8,No,Kiambu
SCL03668,14/10/2023,Omo 1kg,Detergent,Bakeries Ltd,247,238,75,253,17,No,Thika Road
SCL03669,01/04/2023,Omo 1kg,Detergent,Export Trading Group,489,432,257,227,21,No,Karen
SCL03670,25/09/2023,Cooking Oil 2L,Oil,Chandaria Industries,86,85,36,52,21,No,Eastleigh
SCL03671,22/05/2023,Colgate 100g,Personal Care,Pembe Flour,377,338,98,260,13,No,Karen
SCL03672,12/09/2023,Indomie Noodles,Noodles,Pembe Flour,183,177,116,87,13,No,Thika Road
SCL03673,07/12/2023,Sugar 2kg,Grocery,Chandaria Industries,304,278,108,186,17,No,Karen
SCL03674,20/01/2023,Potatoes 2kg,Produce,KFC Supply,133,127,95,37,3,No,Mombasa Road
SCL03675,11/07/2023,Pampers Size 4,Baby,Pembe Flour,270,242,71,244,3,No,Eastleigh
SCL03676,06/08/2024,Eggs Tray 30,Eggs,Bidco Africa,367,329,174,227,6,No,Mombasa Road
SCL03677,18/03/2023,Unga Jogoo 2kg,Flour,Chandaria Industries,177,175,119,92,13,No,Ngong Road
SCL03678,03/06/2023,Bread 400g,Bakery,KWAL,213,207,199,61,9,No,Ngong Road
SCL03679,23/02/2023,Eggs Tray 30,Eggs,Chandaria Industries,238,230,123,134,18,No,Karen
SCL03680,10/01/2023,Unga Jogoo 2kg,Flour,Chandaria Industries,474,420,273,235,6,No,Westlands
SCL03681,10/07/2024,Omo 1kg,Detergent,Brookside Dairy,389,375,55,375,4,No,Mombasa Road
SCL03682,27/12/2023,Ketepa Tea 100bags,Tea,Bidco Africa,217,205,56,246,12,No,Kiambu
SCL03683,18/11/2023,Bread 400g,Bakery,Chandaria Industries,400,368,301,111,11,No,Kiambu
SCL03684,11/10/2024,Rice 2kg,Grain,Chandaria Industries,432,421,91,378,8,No,Eastleigh
SCL03685,03/02/2023,Ketepa Tea 100bags,Tea,Twiga Foods,115,105,33,110,17,No,Eastleigh
SCL03686,24/04/2024,Bread 400g,Bakery,Brookside Dairy,159,146,144,87,5,No,Mombasa Road
SCL03687,27/02/2024,Potatoes 2kg,Produce,Pembe Flour,158,147,114,68,15,No,Karen
SCL03688,17/04/2023,Colgate 100g,Personal Care,Brookside Dairy,297,295,293,83,18,No,Kiambu
SCL03689,30/09/2023,Omo 1kg,Detergent,Brookside Dairy,365,312,194,197,4,No,Karen
SCL03690,22/11/2024,Sugar 2kg,Grocery,KFC Supply,154,134,40,101,21,No,Karen
SCL03691,18/11/2023,Omo 1kg,Detergent,Twiga Foods,241,205,130,173,12,No,Westlands
SCL03692,15/11/2023,Pampers Size 4,Baby,Bakeries Ltd,391,361,222,146,21,No,Ngong Road
SCL03693,14/03/2024,Rice 2kg,Grain,KWAL,325,295,35,338,4,No,Thika Road
SCL03694,04/01/2024,Brookside Milk 500ml,Dairy,Brookside Dairy,221,197,74,192,12,No,Kiambu
SCL03695,10/05/2023,Tomatoes 1kg,Produce,Export Trading Group,327,282,97,269,6,No,Mombasa Road
SCL03696,05/07/2024,Pampers Size 4,Baby,Brookside Dairy,320,305,294,92,20,No,Thika Road
SCL03697,10/04/2024,Tomatoes 1kg,Produce,Unga Group,364,314,60,264,8,No,Thika Road
SCL03698,09/11/2024,Chicken 1kg,Meat,Brookside Dairy,476,463,429,86,12,No,Kiambu
SCL03699,27/09/2024,Cooking Oil 2L,Oil,Pembe Flour,197,170,33,209,17,No,Thika Road
SCL03700,02/04/2023,Rice 2kg,Grain,Bidco Africa,308,277,155,198,3,No,Mombasa Road
SCL03701,26/09/2023,Eggs Tray 30,Eggs,KWAL,481,463,154,329,7,No,Mombasa Road
SCL03702,25/06/2024,Tomatoes 1kg,Produce,Unga Group,289,252,230,45,16,No,Ngong Road
SCL03703,05/03/2024,Colgate 100g,Personal Care,Chandaria Industries,433,418,63,421,21,No,Karen
SCL03704,11/10/2023,Chicken 1kg,Meat,Bakeries Ltd,400,358,259,178,12,No,Karen
SCL03705,14/01/2023,Brookside Milk 500ml,Dairy,Brookside Dairy,377,321,105,217,8,No,Westlands
SCL03706,27/09/2024,Chicken 1kg,Meat,Bakeries Ltd,162,143,128,38,16,No,Karen
SCL03707,10/01/2024,Chicken 1kg,Meat,KFC Supply,464,447,258,266,16,No,Karen
SCL03708,13/05/2024,Potatoes 2kg,Produce,KFC Supply,385,354,101,281,5,No,Karen
SCL03709,18/03/2023,Tomatoes 1kg,Produce,Twiga Foods,246,229,69,220,14,No,Ngong Road
SCL03710,20/07/2023,Unga Jogoo 2kg,Flour,Unga Group,286,277,213,112,5,No,Mombasa Road
SCL03711,11/06/2024,Indomie Noodles,Noodles,KWAL,142,122,58,128,13,No,Kiambu
SCL03712,03/07/2023,Sugar 2kg,Grocery,Unga Group,231,222,70,190,10,No,Thika Road
SCL03713,11/05/2023,Tomatoes 1kg,Produce,Twiga Foods,182,160,113,132,15,No,Karen
SCL03714,21/12/2024,Bread 400g,Bakery,Bakeries Ltd,50,46,32,75,3,No,Mombasa Road
SCL03715,02/10/2023,Eggs Tray 30,Eggs,Twiga Foods,230,227,117,203,16,No,Eastleigh
SCL03716,14/01/2024,Bread 400g,Bakery,Bakeries Ltd,453,438,343,178,18,No,Kiambu
SCL03717,14/04/2024,Potatoes 2kg,Produce,Pembe Flour,256,235,225,87,10,No,Ngong Road
SCL03718,13/03/2023,Potatoes 2kg,Produce,Chandaria Industries,223,195,87,151,18,No,Karen
SCL03719,14/10/2024,Potatoes 2kg,Produce,Chandaria Industries,450,394,189,214,6,No,Kiambu
SCL03720,24/08/2023,Cooking Oil 2L,Oil,Bakeries Ltd,86,80,60,103,10,No,Mombasa Road
SCL03721,18/09/2023,Eggs Tray 30,Eggs,KWAL,290,257,177,89,18,No,Mombasa Road
SCL03722,15/12/2024,Chicken 1kg,Meat,Brookside Dairy,192,187,78,124,19,No,Karen
SCL03723,27/03/2024,Eggs Tray 30,Eggs,KFC Supply,249,225,197,123,11,No,Ngong Road
SCL03724,08/02/2024,Potatoes 2kg,Produce,Brookside Dairy,327,286,179,147,16,No,Eastleigh
